Time_s,InductorCurrent_A,CapacitorVoltage_V,SwitchState,Vin_V,L_H,C_F,R_Ohm
0.001157,7.57720879172706,20.6694603049136,0,24,0.001,0.00047,10
0.001158,7.55653933142215,20.6811842682354,0,24,0.001,0.00047,10
0.001159,7.53585814715391,20.6928617595218,0,24,0.001,0.00047,10
0.00116,7.51516528539439,20.7044927637158,0,24,0.001,0.00047,10
0.001161,7.49446079263068,20.7160772658627,0,24,0.001,0.00047,10
0.001162,7.47374471536482,20.7276152511096,0,24,0.001,0.00047,10
0.001163,7.45301710011371,20.7391067047059,0,24,0.001,0.00047,10
0.001164,7.432277993409,20.750551612003,0,24,0.001,0.00047,10
0.001165,7.411527441797,20.7619499584545,0,24,0.001,0.00047,10
0.001166,7.39076549183854,20.7733017296161,0,24,0.001,0.00047,10
0.001167,7.36999219010893,20.7846069111456,0,24,0.001,0.00047,10
0.001168,7.34920758319778,20.7958654888031,0,24,0.001,0.00047,10
0.001169,7.32841171770898,20.8070774484505,0,24,0.001,0.00047,10
0.00117,7.30760464026053,20.8182427760524,0,24,0.001,0.00047,10
0.001171,7.28678639748448,20.829361457675,0,24,0.001,0.00047,10
0.001172,7.2659570360268,20.8404334794872,0,24,0.001,0.00047,10
0.001173,7.24511660254731,20.8514588277597,0,24,0.001,0.00047,10
0.001174,7.22426514371955,20.8624374888656,0,24,0.001,0.00047,10
0.001175,7.20340270623069,20.8733694492801,0,24,0.001,0.00047,10
0.001176,7.18252933678141,20.8842546955808,0,24,0.001,0.00047,10
0.001177,7.16164508208583,20.8950932144472,0,24,0.001,0.00047,10
0.001178,7.14074998887138,20.9058849926614,0,24,0.001,0.00047,10
0.001179,7.11984410387872,20.9166300171073,0,24,0.001,0.00047,10
0.00118,7.09892747386161,20.9273282747715,0,24,0.001,0.00047,10
0.001181,7.07800014558684,20.9379797527425,0,24,0.001,0.00047,10
0.001182,7.0570621658341,20.9485844382113,0,24,0.001,0.00047,10
0.001183,7.03611358139589,20.9591423184709,0,24,0.001,0.00047,10
0.001184,7.01515443907741,20.9696533809167,0,24,0.001,0.00047,10
0.001185,6.9941847856965,20.9801176130465,0,24,0.001,0.00047,10
0.001186,6.97320466808345,20.9905350024601,0,24,0.001,0.00047,10
0.001187,6.95221413308099,21.0009055368598,0,24,0.001,0.00047,10
0.001188,6.93121322754413,21.01122920405,0,24,0.001,0.00047,10
0.001189,6.91020199834008,21.0215059919375,0,24,0.001,0.00047,10
0.00119,6.88918049234814,21.0317358885314,0,24,0.001,0.00047,10
0.001191,6.86814875645961,21.0419188819431,0,24,0.001,0.00047,10
0.001192,6.84710683757767,21.0520549603862,0,24,0.001,0.00047,10
0.001193,6.82605478261728,21.0621441121767,0,24,0.001,0.00047,10
0.001194,6.80499263850511,21.0721863257329,0,24,0.001,0.00047,10
0.001195,6.78392045217937,21.0821815895753,0,24,0.001,0.00047,10
0.001196,6.7628382705898,21.0921298923268,0,24,0.001,0.00047,10
0.001197,6.74174614069747,21.1020312227127,0,24,0.001,0.00047,10
0.001198,6.72064410947476,21.1118855695604,0,24,0.001,0.00047,10
0.001199,6.6995322239052,21.1216929217998,0,24,0.001,0.00047,10
0.0012,6.6784105309834,21.1314532684631,0,24,0.001,0.00047,10
0.001201,6.65727907771494,21.1411665986846,0,24,0.001,0.00047,10
0.001202,6.63613791111625,21.1508329017013,0,24,0.001,0.00047,10
0.001203,6.61498707821455,21.1604521668523,0,24,0.001,0.00047,10
0.001204,6.5938266260477,21.1700243835789,0,24,0.001,0.00047,10
0.001205,6.57265660166412,21.1795495414251,0,24,0.001,0.00047,10
0.001206,6.55147705212269,21.1890276300368,0,24,0.001,0.00047,10
0.001207,6.53028802449266,21.1984586391626,0,24,0.001,0.00047,10
0.001208,6.5090895658535,21.2078425586532,0,24,0.001,0.00047,10
0.001209,6.48788172329484,21.2171793784617,0,24,0.001,0.00047,10
0.00121,6.46666454391638,21.2264690886435,0,24,0.001,0.00047,10
0.001211,6.44543807482774,21.2357116793564,0,24,0.001,0.00047,10
0.001212,6.42420236314838,21.2449071408604,0,24,0.001,0.00047,10
0.001213,6.40295745600752,21.254055463518,0,24,0.001,0.00047,10
0.001214,6.381703400544,21.2631566377938,0,24,0.001,0.00047,10
0.001215,6.36044024390621,21.272210654255,0,24,0.001,0.00047,10
0.001216,6.33916803325195,21.281217503571,0,24,0.001,0.00047,10
0.001217,6.31788681574838,21.2901771765133,0,24,0.001,0.00047,10
0.001218,6.29659663857187,21.299089663956,0,24,0.001,0.00047,10
0.001219,6.27529754890791,21.3079549568756,0,24,0.001,0.00047,10
0.00122,6.25398959395104,21.3167730463505,0,24,0.001,0.00047,10
0.001221,6.23267282090469,21.3255439235618,0,24,0.001,0.00047,10
0.001222,6.21134727698113,21.3342675797928,0,24,0.001,0.00047,10
0.001223,6.19001300940133,21.342944006429,0,24,0.001,0.00047,10
0.001224,6.1686700653949,21.3515731949582,0,24,0.001,0.00047,10
0.001225,6.14731849219995,21.3601551369708,0,24,0.001,0.00047,10
0.001226,6.12595833706297,21.3686898241591,0,24,0.001,0.00047,10
0.001227,6.10458964723882,21.3771772483179,0,24,0.001,0.00047,10
0.001228,6.0832124699905,21.3856174013443,0,24,0.001,0.00047,10
0.001229,6.06182685258915,21.3940102752376,0,24,0.001,0.00047,10
0.00123,6.04043284231392,21.4023558620995,0,24,0.001,0.00047,10
0.001231,6.01903048645182,21.4106541541337,0,24,0.001,0.00047,10
0.001232,5.99761983229768,21.4189051436466,0,24,0.001,0.00047,10
0.001233,5.97620092715404,21.4271088230464,0,24,0.001,0.00047,10
0.001234,5.95477381833099,21.435265184844,0,24,0.001,0.00047,10
0.001235,5.93333855314614,21.4433742216522,0,24,0.001,0.00047,10
0.001236,5.91189517892449,21.4514359261862,0,24,0.001,0.00047,10
0.001237,5.89044374299831,21.4594502912634,0,24,0.001,0.00047,10
0.001238,5.86898429270704,21.4674173098036,0,24,0.001,0.00047,10
0.001239,5.84751687539724,21.4753369748285,0,24,0.001,0.00047,10
0.00124,5.82604153842241,21.4832092794624,0,24,0.001,0.00047,10
0.001241,5.80455832914295,21.4910342169315,0,24,0.001,0.00047,10
0.001242,5.78306729492602,21.4988117805643,0,24,0.001,0.00047,10
0.001243,5.76156848314545,21.5065419637917,0,24,0.001,0.00047,10
0.001244,5.74006194118166,21.5142247601466,0,24,0.001,0.00047,10
0.001245,5.71854771642151,21.5218601632639,0,24,0.001,0.00047,10
0.001246,5.69702585625825,21.5294481668811,0,24,0.001,0.00047,10
0.001247,5.67549640809137,21.5369887648377,0,24,0.001,0.00047,10
0.001248,5.65395941932653,21.5444819510751,0,24,0.001,0.00047,10
0.001249,5.63241493737546,21.5519277196373,0,24,0.001,0.00047,10
0.00125,5.61086300965582,21.5593260646701,0,24,0.001,0.00047,10
0.001251,5.58930368359115,21.5666769804216,0,24,0.001,0.00047,10
0.001252,5.56773700661073,21.5739804612419,0,24,0.001,0.00047,10
0.001253,5.54616302614948,21.5812365015833,0,24,0.001,0.00047,10
0.001254,5.5245817896479,21.5884450960003,0,24,0.001,0.00047,10
0.001255,5.5029933445519,21.5956062391494,0,24,0.001,0.00047,10
0.001256,5.48139773831275,21.602719925789,0,24,0.001,0.00047,10
0.001257,5.45979501838696,21.60978615078,0,24,0.001,0.00047,10
0.001258,5.43818523223618,21.6168049090849,0,24,0.001,0.00047,10
0.001259,5.4165684273271,21.6237761957685,0,24,0.001,0.00047,10
0.00126,5.39494465113133,21.6307000059978,0,24,0.001,0.00047,10
0.001261,5.37331395112533,21.6375763350415,0,24,0.001,0.00047,10
0.001262,5.35167637479029,21.6444051782705,0,24,0.001,0.00047,10
0.001263,5.33003196961202,21.6511865311576,0,24,0.001,0.00047,10
0.001264,5.30838078308086,21.6579203892778,0,24,0.001,0.00047,10
0.001265,5.28672286269158,21.6646067483079,0,24,0.001,0.00047,10
0.001266,5.26505825594328,21.6712456040268,0,24,0.001,0.00047,10
0.001267,5.24338701033925,21.6778369523152,0,24,0.001,0.00047,10
0.001268,5.22170917338693,21.6843807891558,0,24,0.001,0.00047,10
0.001269,5.20002479259778,21.6908771106334,0,24,0.001,0.00047,10
0.00127,5.17833391548714,21.6973259129346,0,24,0.001,0.00047,10
0.001271,5.15663658957421,21.7037271923477,0,24,0.001,0.00047,10
0.001272,5.13493286238186,21.7100809452634,0,24,0.001,0.00047,10
0.001273,5.1132227814366,21.7163871681737,0,24,0.001,0.00047,10
0.001274,5.09150639426842,21.7226458576729,0,24,0.001,0.00047,10
0.001275,5.06978374841075,21.7288570104569,0,24,0.001,0.00047,10
0.001276,5.0480548914003,21.7350206233237,0,24,0.001,0.00047,10
0.001277,5.02631987077697,21.7411366931727,0,24,0.001,0.00047,10
0.001278,5.0045787340838,21.7472052170056,0,24,0.001,0.00047,10
0.001279,4.98283152886679,21.7532261919256,0,24,0.001,0.00047,10
0.00128,4.96107830267487,21.7591996151377,0,24,0.001,0.00047,10
0.001281,4.93931910305973,21.7651254839487,0,24,0.001,0.00047,10
0.001282,4.91755397757578,21.7710037957671,0,24,0.001,0.00047,10
0.001283,4.89578297378001,21.7768345481033,0,24,0.001,0.00047,10
0.001284,4.87400613923191,21.7826177385692,0,24,0.001,0.00047,10
0.001285,4.85222352149334,21.7883533648785,0,24,0.001,0.00047,10
0.001286,4.83043516812846,21.7940414248466,0,24,0.001,0.00047,10
0.001287,4.80864112670361,21.7996819163905,0,24,0.001,0.00047,10
0.001288,4.78684144478722,21.8052748375289,0,24,0.001,0.00047,10
0.001289,4.76503616994969,21.8108201863822,0,24,0.001,0.00047,10
0.00129,4.74322534976331,21.8163179611722,0,24,0.001,0.00047,10
0.001291,4.72140903180214,21.8217681602225,0,24,0.001,0.00047,10
0.001292,4.69958726364192,21.8271707819582,0,24,0.001,0.00047,10
0.001293,4.67776009285996,21.832525824906,0,24,0.001,0.00047,10
0.001294,4.65592756703505,21.837833287694,0,24,0.001,0.00047,10
0.001295,4.63408973374736,21.843093169052,0,24,0.001,0.00047,10
0.001296,4.61224664057831,21.8483054678113,0,24,0.001,0.00047,10
0.001297,4.5903983351105,21.8534701829044,0,24,0.001,0.00047,10
0.001298,4.56854486492759,21.8585873133658,0,24,0.001,0.00047,10
0.001299,4.54668627761423,21.8636568583308,0,24,0.001,0.00047,10
0.0013,4.5248226207559,21.8686788170368,0,24,0.001,0.00047,10
0.001301,4.50295394193886,21.873653188822,0,24,0.001,0.00047,10
0.001302,4.48108028875004,21.8785799731264,0,24,0.001,0.00047,10
0.001303,4.45920170877691,21.8834591694911,0,24,0.001,0.00047,10
0.001304,4.43731824960742,21.8882907775588,0,24,0.001,0.00047,10
0.001305,4.41542995882986,21.8930747970734,0,24,0.001,0.00047,10
0.001306,4.39353688403279,21.8978112278801,0,24,0.001,0.00047,10
0.001307,4.37163907280491,21.9025000699253,0,24,0.001,0.00047,10
0.001308,4.34973657273498,21.9071413232568,0,24,0.001,0.00047,10
0.001309,4.32782943141172,21.9117349880236,0,24,0.001,0.00047,10
0.00131,4.3059176964237,21.916281064476,0,24,0.001,0.00047,10
0.001311,4.28400141535922,21.9207795529653,0,24,0.001,0.00047,10
0.001312,4.26208063580626,21.9252304539441,0,24,0.001,0.00047,10
0.001313,4.24015540535231,21.9296337679663,0,24,0.001,0.00047,10
0.001314,4.21822577158435,21.9339894956866,0,24,0.001,0.00047,10
0.001315,4.19629178208866,21.9382976378611,0,24,0.001,0.00047,10
0.001316,4.1743534844508,21.9425581953469,0,24,0.001,0.00047,10
0.001317,4.15241092625545,21.946771169102,0,24,0.001,0.00047,10
0.001318,4.13046415508635,21.9509365601857,0,24,0.001,0.00047,10
0.001319,4.10851321852617,21.9550543697582,0,24,0.001,0.00047,10
0.00132,4.08655816415641,21.9591245990807,0,24,0.001,0.00047,10
0.001321,4.06459903955733,21.9631472495152,0,24,0.001,0.00047,10
0.001322,4.04263589230781,21.967122322525,0,24,0.001,0.00047,10
0.001323,4.02066876998529,21.9710498196741,0,24,0.001,0.00047,10
0.001324,3.99869772016561,21.9749297426273,0,24,0.001,0.00047,10
0.001325,3.97672279042299,21.9787620931505,0,24,0.001,0.00047,10
0.001326,3.95474402832984,21.9825468731103,0,24,0.001,0.00047,10
0.001327,3.93276148145673,21.9862840844742,0,24,0.001,0.00047,10
0.001328,3.91077519737225,21.9899737293104,0,24,0.001,0.00047,10
0.001329,3.88878522364294,21.9936158097879,0,24,0.001,0.00047,10
0.00133,3.86679160783315,21.9972103281765,0,24,0.001,0.00047,10
0.001331,3.84479439750498,22.0007572868468,0,24,0.001,0.00047,10
0.001332,3.82279364021813,22.0042566882698,0,24,0.001,0.00047,10
0.001333,3.80078938352986,22.0077085350175,0,24,0.001,0.00047,10
0.001334,3.77878167499484,22.0111128297622,0,24,0.001,0.00047,10
0.001335,3.75677056216508,22.0144695752771,0,24,0.001,0.00047,10
0.001336,3.7347560925898,22.0177787744359,0,24,0.001,0.00047,10
0.001337,3.71273831381537,22.0210404302128,0,24,0.001,0.00047,10
0.001338,3.69071727338515,22.0242545456826,0,24,0.001,0.00047,10
0.001339,3.66869301883947,22.0274211240205,0,24,0.001,0.00047,10
0.00134,3.64666559771545,22.0305401685023,0,24,0.001,0.00047,10
0.001341,3.62463505754695,22.0336116825041,0,24,0.001,0.00047,10
0.001342,3.60260144586444,22.0366356695026,0,24,0.001,0.00047,10
0.001343,3.58056481019494,22.0396121330748,0,24,0.001,0.00047,10
0.001344,3.55852519806187,22.042541076898,0,24,0.001,0.00047,10
0.001345,3.53648265698497,22.0454225047498,0,24,0.001,0.00047,10
0.001346,3.51443723448022,22.0482564205084,0,24,0.001,0.00047,10
0.001347,3.49238897805971,22.0510428281518,0,24,0.001,0.00047,10
0.001348,3.47033793523156,22.0537817317587,0,24,0.001,0.00047,10
0.001349,3.4482841534998,22.0564731355078,0,24,0.001,0.00047,10
0.00135,3.42622768036429,22.0591170436779,0,24,0.001,0.00047,10
0.001351,3.40416856332061,22.0617134606481,0,24,0.001,0.00047,10
0.001352,3.38210684985997,22.0642623908976,0,24,0.001,0.00047,10
0.001353,3.36004258746907,22.0667638390056,0,24,0.001,0.00047,10
0.001354,3.33797582363006,22.0692178096515,0,24,0.001,0.00047,10
0.001355,3.31590660582041,22.0716243076146,0,24,0.001,0.00047,10
0.001356,3.2938349815128,22.0739833377743,0,24,0.001,0.00047,10
0.001357,3.27176099817502,22.0762949051099,0,24,0.001,0.00047,10
0.001358,3.24968470326991,22.0785590147007,0,24,0.001,0.00047,10
0.001359,3.22760614425521,22.0807756717258,0,24,0.001,0.00047,10
0.00136,3.20552536858349,22.0829448814643,0,24,0.001,0.00047,10
0.001361,3.18344242370202,22.085066649295,0,24,0.001,0.00047,10
0.001362,3.16135735705273,22.0871409806966,0,24,0.001,0.00047,10
0.001363,3.13927021607203,22.0891678812477,0,24,0.001,0.00047,10
0.001364,3.11718104819078,22.0911473566263,0,24,0.001,0.00047,10
0.001365,3.09508990083416,22.0930794126104,0,24,0.001,0.00047,10
0.001366,3.07299682142155,22.0949640550775,0,24,0.001,0.00047,10
0.001367,3.05090185736647,22.096801290005,0,24,0.001,0.00047,10
0.001368,3.02880505607646,22.0985911234696,0,24,0.001,0.00047,10
0.001369,3.00670646495299,22.1003335616478,0,24,0.001,0.00047,10
0.00137,2.98460613139135,22.1020286108154,0,24,0.001,0.00047,10
0.001371,2.96250410278053,22.103676277348,0,24,0.001,0.00047,10
0.001372,2.94040042650318,22.1052765677204,0,24,0.001,0.00047,10
0.001373,2.91829514993546,22.1068294885071,0,24,0.001,0.00047,10
0.001374,2.89618832044696,22.1083350463817,0,24,0.001,0.00047,10
0.001375,2.87407998540057,22.1097932481175,0,24,0.001,0.00047,10
0.001376,2.85197019215246,22.1112041005868,0,24,0.001,0.00047,10
0.001377,2.82985898805187,22.1125676107615,0,24,0.001,0.00047,10
0.001378,2.80774642044111,22.1138837857125,0,24,0.001,0.00047,10
0.001379,2.7856325366554,22.1151526326101,0,24,0.001,0.00047,10
0.00138,2.76351738402279,22.1163741587237,0,24,0.001,0.00047,10
0.001381,2.74140100986406,22.1175483714219,0,24,0.001,0.00047,10
0.001382,2.71928346149264,22.1186752781724,0,24,0.001,0.00047,10
0.001383,2.69716478621447,22.1197548865419,0,24,0.001,0.00047,10
0.001384,2.67504503132793,22.1207872041963,0,24,0.001,0.00047,10
0.001385,2.65292424412373,22.1217722389003,0,24,0.001,0.00047,10
0.001386,2.63080247188483,22.1227099985179,0,24,0.001,0.00047,10
0.001387,2.60867976188631,22.1236004910115,0,24,0.001,0.00047,10
0.001388,2.5865561613953,22.124443724443,0,24,0.001,0.00047,10
0.001389,2.56443171767086,22.1252397069727,0,24,0.001,0.00047,10
0.00139,2.54230647796388,22.1259884468599,0,24,0.001,0.00047,10
0.001391,2.52018048951703,22.1266899524626,0,24,0.001,0.00047,10
0.001392,2.49805379956456,22.1273442322376,0,24,0.001,0.00047,10
0.001393,2.47592645533233,22.1279512947405,0,24,0.001,0.00047,10
0.001394,2.45379850403758,22.1285111486253,0,24,0.001,0.00047,10
0.001395,2.43166999288896,22.1290238026448,0,24,0.001,0.00047,10
0.001396,2.40954096908631,22.1294892656504,0,24,0.001,0.00047,10
0.001397,2.38741147982066,22.1299075465919,0,24,0.001,0.00047,10
0.001398,2.36528157227407,22.1302786545178,0,24,0.001,0.00047,10
0.001399,2.34315129361955,22.1306025985749,0,24,0.001,0.00047,10
0.0014,2.32102069102098,22.1308793880084,0,24,0.001,0.00047,10
0.001401,2.29888981163297,22.1311090321621,0,24,0.001,0.00047,10
0.001402,2.27675870260081,22.1312915404778,0,24,0.001,0.00047,10
0.001403,2.25462741106033,22.131426922496,0,24,0.001,0.00047,10
0.001404,2.23249598413784,22.1315151878552,0,24,0.001,0.00047,10
0.001405,2.21036446894998,22.1315563462921,0,24,0.001,0.00047,10
0.001406,2.18823291260369,22.1315504076417,0,24,0.001,0.00047,10
0.001407,2.16610136219605,22.1314973818371,0,24,0.001,0.00047,10
0.001408,2.14396986481421,22.1313972789095,0,24,0.001,0.00047,10
0.001409,2.1218384675353,22.1312501089881,0,24,0.001,0.00047,10
0.00141,2.09970721742631,22.1310558823001,0,24,0.001,0.00047,10
0.001411,2.07757616154401,22.1308146091707,0,24,0.001,0.00047,10
0.001412,2.05544534693484,22.1305263000231,0,24,0.001,0.00047,10
0.001413,2.03331482063482,22.1301909653783,0,24,0.001,0.00047,10
0.001414,2.01118462966944,22.1298086158551,0,24,0.001,0.00047,10
0.001415,1.98905482105359,22.1293792621702,0,24,0.001,0.00047,10
0.001416,1.96692544179142,22.1289029151379,0,24,0.001,0.00047,10
0.001417,1.94479653887628,22.1283795856704,0,24,0.001,0.00047,10
0.001418,1.92266815929061,22.1278092847774,0,24,0.001,0.00047,10
0.001419,1.90054035000583,22.1271920235664,0,24,0.001,0.00047,10
0.00142,1.87841315798226,22.1265278132422,0,24,0.001,0.00047,10
0.001421,1.85628663016902,22.1258166651075,0,24,0.001,0.00047,10
0.001422,1.83416081350391,22.1250585905621,0,24,0.001,0.00047,10
0.001423,1.81203575491335,22.1242536011034,0,24,0.001,0.00047,10
0.001424,1.78991150131225,22.1234017083264,0,24,0.001,0.00047,10
0.001425,1.76778809960392,22.1225029239232,0,24,0.001,0.00047,10
0.001426,1.74566559668,22.1215572596832,0,24,0.001,0.00047,10
0.001427,1.72354403942031,22.1205647274932,0,24,0.001,0.00047,10
0.001428,1.70142347469282,22.1195253393372,0,24,0.001,0.00047,10
0.001429,1.67930394935348,22.1184391072963,0,24,0.001,0.00047,10
0.00143,1.65718551024619,22.1173060435487,0,24,0.001,0.00047,10
0.001431,1.63506820420264,22.1161261603697,0,24,0.001,0.00047,10
0.001432,1.61295207804227,22.1148994701318,0,24,0.001,0.00047,10
0.001433,1.59083717857214,22.1136259853042,0,24,0.001,0.00047,10
0.001434,1.56872355258683,22.1123057184532,0,24,0.001,0.00047,10
0.001435,1.54661124686838,22.110938682242,0,24,0.001,0.00047,10
0.001436,1.52450030818614,22.1095248894306,0,24,0.001,0.00047,10
0.001437,1.50239078329671,22.1080643528758,0,24,0.001,0.00047,10
0.001438,1.48028271894383,22.1065570855312,0,24,0.001,0.00047,10
0.001439,1.4581761618583,22.1050031004469,0,24,0.001,0.00047,10
0.00144,1.43607115875785,22.1034024107699,0,24,0.001,0.00047,10
0.001441,1.41396775634708,22.1017550297437,0,24,0.001,0.00047,10
0.001442,1.39186600131734,22.1000609707083,0,24,0.001,0.00047,10
0.001443,1.36976594034663,22.0983202471003,0,24,0.001,0.00047,10
0.001444,1.34766762009953,22.0965328724527,0,24,0.001,0.00047,10
0.001445,1.32557108722708,22.094698860395,0,24,0.001,0.00047,10
0.001446,1.30347638836668,22.0928182246528,0,24,0.001,0.00047,10
0.001447,1.28138357014203,22.0908909790484,0,24,0.001,0.00047,10
0.001448,1.25929267916298,22.0889171374999,0,24,0.001,0.00047,10
0.001449,1.23720376202548,22.0868967140221,0,24,0.001,0.00047,10
0.00145,1.21511686531146,22.0848297227255,0,24,0.001,0.00047,10
0.001451,1.19303203558874,22.0827161778171,0,24,0.001,0.00047,10
0.001452,1.17094931941092,22.0805560935997,0,24,0.001,0.00047,10
0.001453,1.14886876331732,22.0783494844721,0,24,0.001,0.00047,10
0.001454,1.12679041383285,22.0760963649293,0,24,0.001,0.00047,10
0.001455,1.10471431746792,22.0737967495619,0,24,0.001,0.00047,10
0.001456,1.08264052071836,22.0714506530566,0,24,0.001,0.00047,10
0.001457,1.0605690700653,22.0690580901958,0,24,0.001,0.00047,10
0.001458,1.0385000119751,22.0666190758576,0,24,0.001,0.00047,10
0.001459,1.01643339289925,22.0641336250159,0,24,0.001,0.00047,10
0.00146,0.994369259274229,22.0616017527401,0,24,0.001,0.00047,10
0.001461,0.972307657521489,22.0590234741955,0,24,0.001,0.00047,10
0.001462,0.950248634047294,22.0563988046425,0,24,0.001,0.00047,10
0.001463,0.928192235242651,22.0537277594374,0,24,0.001,0.00047,10
0.001464,0.906138507483214,22.0510103540316,0,24,0.001,0.00047,10
0.001465,0.884087497129182,22.0482466039722,0,24,0.001,0.00047,10
0.001466,0.86203925052521,22.0454365249014,0,24,0.001,0.00047,10
0.001467,0.839993814000308,22.0425801325568,0,24,0.001,0.00047,10
0.001468,0.817951233867752,22.0396774427712,0,24,0.001,0.00047,10
0.001469,0.795911556424981,22.0367284714724,0,24,0.001,0.00047,10
0.00147,0.773874827953508,22.0337332346836,0,24,0.001,0.00047,10
0.001471,0.751841094718825,22.030691748523,0,24,0.001,0.00047,10
0.001472,0.729810402970302,22.0276040292035,0,24,0.001,0.00047,10
0.001473,0.707782798941098,22.0244700930334,0,24,0.001,0.00047,10
0.001474,0.685758328848065,22.0212899564156,0,24,0.001,0.00047,10
0.001475,0.663737038891649,22.018063635848,0,24,0.001,0.00047,10
0.001476,0.641718975255801,22.0147911479231,0,24,0.001,0.00047,10
0.001477,0.619704184107878,22.0114725093284,0,24,0.001,0.00047,10
0.001478,0.597692711598549,22.0081077368458,0,24,0.001,0.00047,10
0.001479,0.575684603861704,22.004696847352,0,24,0.001,0.00047,10
0.00148,0.553679907014352,22.0012398578182,0,24,0.001,0.00047,10
0.001481,0.531678667156533,21.9977367853102,0,24,0.001,0.00047,10
0.001482,0.509680930371223,21.9941876469881,0,24,0.001,0.00047,10
0.001483,0.487686742724235,21.9905924601065,0,24,0.001,0.00047,10
0.001484,0.465696150264129,21.9869512420144,0,24,0.001,0.00047,10
0.001485,0.443709199022114,21.983264010155,0,24,0.001,0.00047,10
0.001486,0.421725935011959,21.9795307820657,0,24,0.001,0.00047,10
0.001487,0.399746404229894,21.975751575378,0,24,0.001,0.00047,10
0.001488,0.377770652654516,21.9719264078178,0,24,0.001,0.00047,10
0.001489,0.355798726246698,21.9680552972047,0,24,0.001,0.00047,10
0.00149,0.333830670949493,21.9641382614527,0,24,0.001,0.00047,10
0.001491,0.31186653268804,21.9601753185693,0,24,0.001,0.00047,10
0.001492,0.289906357369471,21.9561664866562,0,24,0.001,0.00047,10
0.001493,0.267950190882815,21.9521117839087,0,24,0.001,0.00047,10
0.001494,0.245998079098906,21.9480112286161,0,24,0.001,0.00047,10
0.001495,0.22405006787029,21.9438648391613,0,24,0.001,0.00047,10
0.001496,0.202106203031129,21.9396726340208,0,24,0.001,0.00047,10
0.001497,0.180166530397108,21.9354346317647,0,24,0.001,0.00047,10
0.001498,0.158231095765343,21.9311508510567,0,24,0.001,0.00047,10
0.001499,0.136299944914287,21.9268213106538,0,24,0.001,0.00047,10
0.0015,0.114373123603633,21.9224460294067,0,24,0.001,0.00047,10
0.001501,0.0924506775742262,21.9180250262591,0,24,0.001,0.00047,10
0.001502,0.0705326525479671,21.9135583202484,0,24,0.001,0.00047,10
0.001503,0.0486190942277187,21.9090459305048,0,24,0.001,0.00047,10
0.001504,0.0267100482972138,21.904487876252,0,24,0.001,0.00047,10
0.001505,0.0048055604209618,21.8998841768066,0,24,0.001,0.00047,10
0.001506,-0.0170943237558448,21.8952348515784,0,24,0.001,0.00047,10
0.001507,-0.0389895586074232,21.8905399200701,0,24,0.001,0.00047,10
0.001508,-0.0608800985274933,21.8857994018773,0,24,0.001,0.00047,10
0.001509,-0.0827658979293706,21.8810133166885,0,24,0.001,0.00047,10
0.00151,-0.104646911246059,21.8761816842851,0,24,0.001,0.00047,10
0.001511,-0.126523092930344,21.8713045245412,0,24,0.001,0.00047,10
0.001512,-0.148394397454886,21.8663818574233,0,24,0.001,0.00047,10
0.001513,-0.170260779312309,21.861413702991,0,24,0.001,0.00047,10
0.001514,-0.1921221930153,21.8564000813961,0,24,0.001,0.00047,10
0.001515,-0.213978593096696,21.851341012883,0,24,0.001,0.00047,10
0.001516,-0.235829934109579,21.8462365177885,0,24,0.001,0.00047,10
0.001517,-0.257676170627367,21.841086616542,0,24,0.001,0.00047,10
0.001518,-0.279517257243909,21.8358913296648,0,24,0.001,0.00047,10
0.001519,-0.301353148573574,21.8306506777707,0,24,0.001,0.00047,10
0.00152,-0.323183799251345,21.8253646815657,0,24,0.001,0.00047,10
0.001521,-0.34500916393291,21.8200333618478,0,24,0.001,0.00047,10
0.001522,-0.366829197294758,21.8146567395071,0,24,0.001,0.00047,10
0.001523,-0.388643854034265,21.8092348355258,0,24,0.001,0.00047,10
0.001524,-0.410453088869791,21.8037676709777,0,24,0.001,0.00047,10
0.001525,-0.432256856540769,21.7982552670288,0,24,0.001,0.00047,10
0.001526,-0.454055111807798,21.7926976449368,0,24,0.001,0.00047,10
0.001527,-0.475847809452735,21.7870948260511,0,24,0.001,0.00047,10
0.001528,-0.497634904278786,21.7814468318127,0,24,0.001,0.00047,10
0.001529,-0.519416351110598,21.7757536837542,0,24,0.001,0.00047,10
0.00153,-0.541192104794353,21.7700154035,0,24,0.001,0.00047,10
0.001531,-0.562962120197853,21.7642320127657,0,24,0.001,0.00047,10
0.001532,-0.584726352210618,21.7584035333583,0,24,0.001,0.00047,10
0.001533,-0.606484755743976,21.7525299871763,0,24,0.001,0.00047,10
0.001534,-0.628237285731153,21.7466113962093,0,24,0.001,0.00047,10
0.001535,-0.649983897127362,21.7406477825384,0,24,0.001,0.00047,10
0.001536,-0.6717245449099,21.7346391683354,0,24,0.001,0.00047,10
0.001537,-0.693459184078236,21.7285855758636,0,24,0.001,0.00047,10
0.001538,-0.715187769654099,21.7224870274771,0,24,0.001,0.00047,10
0.001539,-0.736910256681577,21.7163435456209,0,24,0.001,0.00047,10
0.00154,-0.758626600227198,21.710155152831,0,24,0.001,0.00047,10
0.001541,-0.780336755380029,21.7039218717342,0,24,0.001,0.00047,10
0.001542,-0.802040677251763,21.6976437250479,0,24,0.001,0.00047,10
0.001543,-0.823738320976811,21.6913207355804,0,24,0.001,0.00047,10
